ANO,UF,MUNICIPIO,NOME_MUNICIPIO,COD_ESCOLA,NOME_ESCOLA,REDE,IDEB,NIVEL
2017,BA,2927408,Salvador,29179491,EE - CENTRO EDUCACIONAL CARNEIRO RIBEIRO - CLASSE IV,Estadual,NA,EM
2017,BA,2927408,Salvador,29180104,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM LOGISTICA E TRANSPORTE LUIZ PINTO DE CARVALHO,Estadual,NA,EM
2017,BA,2927408,Salvador,29180490,EE - CENTRO EDUCACIONAL EDGAR SANTOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29181119,EE - COLEGIO ESTADUAL LUIZ TARQUINIO - TEMPO INTEGRAL,Estadual,3.4,EM
2017,BA,2927408,Salvador,29181143,EE - COLEGIO ESTADUAL LUIS VIANA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181151,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM SAUDE ANISIO TEIXEIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181429,EE - COLEGIO DA POLICIA MILITAR - UNIDADE I CPM DENDEZEIROS,Estadual,5,EM
2017,BA,2927408,Salvador,29181470,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29181488,EE - COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR,Estadual,NA,EM
2017,BA,2927408,Salvador,29181496,EE - COLEGIO ESTADUAL GOVERNADOR ROBERTO SANTOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29181500,EE - COLEGIO ESTADUAL MANOEL DEVOTO,Estadual,NA,EM
2017,BA,2927408,Salvador,29181526,EE - COLEGIO ESTADUAL PRESIDENTE COSTA E SILVA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181534,EE - COLEGIO ESTADUAL NELSON MANDELA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181542,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO SEVERINO VIEIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181550,EE - COLEGIO ESTADUAL SENHOR DO BONFIM,Estadual,NA,EM
2017,BA,2927408,Salvador,29181631,EE - COLEGIO POLIVALENTE DO CABULA,Estadual,NA,EM
2017,BA,2927408,Salvador,29181640,COLEGIO SAO JOSE,Privada,5.9,EM
2017,BA,2927408,Salvador,29182034,EE - COLEGIO ESTADUAL ANTONIO CARLOS MAGALHAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29182042,EE - COLEGIO ESTADUAL HELENA CELESTINO MAGALHAES - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29182050,EE - COLEGIO ESTADUAL TEREZA CONCEICAO MENEZES,Estadual,3.8,EM
2017,BA,2927408,Salvador,29182077,EE - COLEGIO ESTADUAL ALIPIO FRANCA,Estadual,NA,EM
2017,BA,2927408,Salvador,29182085,EE - COLEGIO ESTADUAL ALVARO AUGUSTO DA SILVA - CLASSE V,Estadual,NA,EM
2017,BA,2927408,Salvador,29182093,EE - COLEGIO ESTADUAL AZEVEDO FERNANDES,Estadual,NA,EM
2017,BA,2927408,Salvador,29182107,EE - COLEGIO ESTADUAL CARNEIRO RIBEIRO FILHO,Estadual,NA,EM
2017,BA,2927408,Salvador,29182115,EE - COLEGIO DA POLICIA MILITAR- CPM DONA LEONOR CALMON,Estadual,NA,EM
2017,BA,2927408,Salvador,29182123,EE - COLEGIO ESTADUAL DA BAHIA CENTRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29182131,EE - COLEGIO ESTADUAL DEPUTADO MANOEL NOVAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29182158,EE - COLEGIO ESTADUAL EVARISTO DA VEIGA - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29182166,EE - COLEGIO ESTADUAL GOES CALMON,Estadual,NA,EM
2017,BA,2927408,Salvador,29182174,EE - COLEGIO ESTADUAL HELENA MATHEUS,Estadual,NA,EM
2017,BA,2927408,Salvador,29182182,EE - COLEGIO ESTADUAL YPIRANGA - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29182190,EE - COLEGIO DA POLICIA MILITAR - CPM JOAO FLORENCIO GOMES,Estadual,4.8,EM
2017,BA,2927408,Salvador,29182204,EE - COLEGIO ESTADUAL MARQUES DE MARICA - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29182220,EE - COLEGIO ESTADUAL ODORICO TAVARES,Estadual,3.1,EM
2017,BA,2927408,Salvador,29182239,EE - COLEGIO ESTADUAL PEDRO CALMON,Estadual,NA,EM
2017,BA,2927408,Salvador,29182247,EE - COLEGIO ESTADUAL DO STIEP CARLOS MARIGHELLA,Estadual,NA,EM
2017,BA,2927408,Salvador,29182271,EE - COLEGIO ESTADUAL RAPHAEL SERRAVALLE,Estadual,NA,EM
2017,BA,2927408,Salvador,29182395,COLEGIO MILITAR DE SALVADOR,Federal,NA,EM
2017,BA,2927408,Salvador,29182409,COLEGIO MODULO,Privada,NA,EM
2017,BA,2927408,Salvador,29182565,EE - COLEGIO ESTADUAL ROTARY,Estadual,NA,EM
2017,BA,2927408,Salvador,29182581,LICEU SALESIANO DO SALVADOR,Privada,6.3,EM
2017,BA,2927408,Salvador,29182620,COLEGIO SANTOS CARNEIRO,Privada,NA,EM
2017,BA,2927408,Salvador,29182646,COLEGIO SAO PAULO,Privada,NA,EM
2017,BA,2927408,Salvador,29182689,EE - COLEGIO ESTADUAL ALMIRANTE BARROSO,Estadual,NA,EM
2017,BA,2927408,Salvador,29182697,EE - COLEGIO ESTADUAL CLERISTON ANDRADE,Estadual,NA,EM
2017,BA,2927408,Salvador,29182719,EE - COLEGIO ESTADUAL FREDERICO COSTA,Estadual,4.2,EM
2017,BA,2927408,Salvador,29182735,EE - COLEGIO ESTADUAL RUBEN DARIO,Estadual,NA,EM
2017,BA,2927408,Salvador,29183987,EE - COLEGIO ESTADUAL MARCILIO DIAS - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29184460,EE - COLEGIO ESTADUAL DEMOCRATICO BERTHOLDO CIRILO DOS REIS,Estadual,NA,EM
2017,BA,2927408,Salvador,29184916,EE - COLEGIO ESTADUAL DESEMBARGADOR PEDRO RIBEIRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29184932,EE - COLEGIO ESTADUAL PROFESSOR EDSON CARNEIRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29184983,EE - COLEGIO ESTADUAL PROFESSORA LEILA RUBENS FONSECA,Estadual,NA,EM
2017,BA,2927408,Salvador,29185173,EE - COLEGIO ESTADUAL RAFAEL OLIVEIRA,Estadual,2.5,EM
2017,BA,2927408,Salvador,29185394,EE - COLEGIO ESTADUAL MARIO AUGUSTO TEIXEIRA DE FREITAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29186935,EE - COLEGIO ESTADUAL PADRE JOSE VASCONCELOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29187001,EE - COLEGIO ESTADUAL POLIVALENTE DE AMARALINA,Estadual,NA,EM
2017,BA,2927408,Salvador,29187010,EE - COLEGIO ESTADUAL POLIVALENTE SAN DIEGO,Estadual,NA,EM
2017,BA,2927408,Salvador,29187303,EE - COLEGIO ESTADUAL LUIZ FERNANDO MACEDO COSTA - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29187320,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO NEGOCIOS E TURISMO LUIZ NAVARRO DE BRITO,Estadual,NA,EM
2017,BA,2927408,Salvador,29187419,EE - COLEGIO ESTADUAL PROFESSORA ELISABETH CHAVES VELOSO,Estadual,NA,EM
2017,BA,2927408,Salvador,29187583,EE - COLEGIO ESTADUAL RENAN BALEEIRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29188270,EE - COLEGIO ESTADUAL SANTA RITA DE CASSIA,Estadual,NA,EM
2017,BA,2927408,Salvador,29188601,EE - COLEGIO ESTADUAL VITOR SOARES,Estadual,NA,EM
2017,BA,2927408,Salvador,29188792,EE - COLEGIO ESTADUAL ARTUR DE SALES,Estadual,NA,EM
2017,BA,2927408,Salvador,29188903,EE - COLEGIO ESTADUAL ABILIO CESAR BORGES,Estadual,NA,EM
2017,BA,2927408,Salvador,29189012,EE - COLEGIO ESTADUAL DOUTOR AILTON PINTO DE ANDRADE,Estadual,NA,EM
2017,BA,2927408,Salvador,29189047,EE - COLEGIO ESTADUAL ALBERTO VALENCA - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29189241,EE - COLEGIO ESTADUAL ANFRISIA SANTIAGO - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29189454,EE - COLEGIO ESTADUAL ASSIS CHATEAUBRIAND,Estadual,NA,EM
2017,BA,2927408,Salvador,29190002,EE - COLEGIO ESTADUAL CELINA PINHO - CLASSE VIII,Estadual,NA,EM
2017,BA,2927408,Salvador,29190363,EE - COLEGIO ESTADUAL CONSELHEIRO VICENTE PACHECO DE OLIVEIRA-TEMPO INTEGRAL,Estadual,2.6,EM
2017,BA,2927408,Salvador,29190738,EE - COLEGIO ESTADUAL DANTAS JUNIOR,Estadual,NA,EM
2017,BA,2927408,Salvador,29190754,EE - COLEGIO ESTADUAL DOUTOR JOAO PEDRO DOS SANTOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29190770,EE - COLEGIO ESTADUAL ALBERTO SANTOS DUMONT,Estadual,NA,EM
2017,BA,2927408,Salvador,29190835,EE - COLEGIO ESTADUAL BRIGADEIRO EDUARDO GOMES,Estadual,3.6,EM
2017,BA,2927408,Salvador,29190851,EE - COLEGIO ESTADUAL CESARE CASALI,Estadual,NA,EM
2017,BA,2927408,Salvador,29190860,EE - COLEGIO ESTADUAL CIDADE DE CURITIBA,Estadual,NA,EM
2017,BA,2927408,Salvador,29190878,EE - COLEGIO ESTADUAL COSME DE FARIAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29190886,EMPREENDIMENTOS EDUCACIONAIS MONTESSORIANO,Privada,4.9,EM
2017,BA,2927408,Salvador,29190894,EE - COLEGIO ESTADUAL DEPUTADO ROGERIO REGO,Estadual,NA,EM
2017,BA,2927408,Salvador,29190908,EE - COLEGIO ESTADUAL LUIS ROGERIO DE SOUZA,Estadual,NA,EM
2017,BA,2927408,Salvador,29190991,EE - COLEGIO ESTADUAL JOAO DAS BOTAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29191009,EE - COLEGIO ESTADUAL KLEBER PACHECO,Estadual,NA,EM
2017,BA,2927408,Salvador,29191041,EE - COLEGIO ESTADUAL PADRE PALMEIRA,Estadual,3.2,EM
2017,BA,2927408,Salvador,29191068,EE - COLEGIO ESTADUAL PINTO DE AGUIAR,Estadual,NA,EM
2017,BA,2927408,Salvador,29191092,EE - COLEGIO ESTADUAL EDVALDO FERNANDES - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29191157,EE - COLEGIO ESTADUAL VERA LUX,Estadual,NA,EM
2017,BA,2927408,Salvador,29191173,EE - COLEGIO ESTADUAL YEDA BARRADAS CARNEIRO - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29191190,EE - CENTRO EST DE ED PROFISSIONAL EM SAUDE E TECNOLOGIA DA INFORMACAO CARLOS CORREA DE MENEZES SANT,Estadual,NA,EM
2017,BA,2927408,Salvador,29191211,EE - COLEGIO ESTADUAL DE APLICACAO ANISIO TEIXEIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29191270,EE - COLEGIO ESTADUAL BENTO GONCALVES,Estadual,1.4,EM
2017,BA,2927408,Salvador,29191335,EE - COLEGIO ESTADUAL BATISTA NEVES,Estadual,NA,EM
2017,BA,2927408,Salvador,29191343,EE - COLEGIO ESTADUAL PROFESSOR ROMULO ALMEIDA,Estadual,NA,EM
2017,BA,2927408,Salvador,29191378,EE - COLEGIO ESTADUAL DEPUTADO LUIS EDUARDO MAGALHAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29191661,EE - COLEGIO ESTADUAL BARROS BARRETO,Estadual,NA,EM
2017,BA,2927408,Salvador,29191840,EE - COLEGIO ESTADUAL EDVALDO BRANDAO CORREIA,Estadual,NA,EM
2017,BA,2927408,Salvador,29191920,EE - COLEGIO ESTADUAL ERALDO TINOCO,Estadual,NA,EM
2017,BA,2927408,Salvador,29192013,EE - COLEGIO ESTADUAL ANA BERNARDES,Estadual,NA,EM
2017,BA,2927408,Salvador,29192021,EE - COLEGIO ESTADUAL LUIZ JOSE DE OLIVEIRA,Estadual,1.7,EM
2017,BA,2927408,Salvador,29192030,EE - COLEGIO ESTADUAL MINISTRO ALIOMAR BALEEIRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29192064,EE - COLEGIO ESTADUAL EDSON TENORIO DE ALBUQUERQUE,Estadual,NA,EM
2017,BA,2927408,Salvador,29192080,EE - COLEGIO ESTADUAL PROFESSORA MARIA ANITA,Estadual,NA,EM
2017,BA,2927408,Salvador,29192129,EE - COLEGIO ESTADUAL BOLIVAR SANTANA,Estadual,NA,EM
2017,BA,2927408,Salvador,29192137,EE - COLEGIO ESTADUAL DINAH GONCALVES,Estadual,NA,EM
2017,BA,2927408,Salvador,29192153,EE - COLEGIO ESTADUAL PROFESSOR NELSON BARROS,Estadual,NA,EM
2017,BA,2927408,Salvador,29192170,EE - COLEGIO ESTADUAL NORMA RIBEIRO - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29192188,EE - COLEGIO ESTADUAL CELIA MATA PIRES,Estadual,NA,EM
2017,BA,2927408,Salvador,29192277,EE - COLEGIO ESTADUAL DONA MORA GUIMARAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29192285,EE - COLEGIO ESTADUAL JOSE TOBIAS NETO,Estadual,NA,EM
2017,BA,2927408,Salvador,29192293,EE - COLEGIO ESTADUAL HEITOR VILLA LOBOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29192307,EE - COLEGIO ESTADUAL HELENA MAGALHAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29192331,EE - COLEGIO ESTADUAL PROFESSORA MARILEINE DA SILVA - ANTIGA UEE MARCIA MECCIA,Estadual,NA,EM
2017,BA,2927408,Salvador,29192617,EE - COLEGIO ESTADUAL GENERAL DIONISIO CERQUEIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29192650,EE - COLEGIO ESTADUAL PROFESSORA GEORGINA RAMOS DA SILVA,Estadual,NA,EM
2017,BA,2927408,Salvador,29192684,EE - COLEGIO ESTADUAL PRESIDENTE GETULIO VARGAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29192790,EE - COLEGIO ESTADUAL HENRIQUETA MARTINS CATHARINO,Estadual,NA,EM
2017,BA,2927408,Salvador,29192889,EE - COLEGIO ESTADUAL DOIS DE JULHO,Estadual,NA,EM
2017,BA,2927408,Salvador,29193095,EE - COLEGIO ESTADUAL JOAO CARIBE,Estadual,NA,EM
2017,BA,2927408,Salvador,29193567,EE - COLEGIO ESTADUAL MARIA AMELIA SANTOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29193966,EE - COLEGIO ESTADUAL MONSENHOR MANOEL BARBOSA,Estadual,NA,EM
2017,BA,2927408,Salvador,29194750,EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA,Estadual,NA,EM
2017,BA,2927408,Salvador,29195608,COLEGIO RAMO DA VIDEIRA,Privada,5,EM
2017,BA,2927408,Salvador,29196434,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM CONTROLE E PROCESSOS INDUSTRIAIS NEWTON SUCUPIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29196442,IFBA - CAMPUS SALVADOR,Federal,NA,EM
2017,BA,2927408,Salvador,29198780,EE - COLEGIO ESTADUAL PROFESSOR DORIVAL PASSOS - TEMPO INTEGRAL,Estadual,3.1,EM
2017,BA,2927408,Salvador,29199026,EE - COLEGIO ESTADUAL PAULO AMERICO DE OLIVEIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29199387,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL FORMACAO E EVENTOS ISAIAS ALVES,Estadual,NA,EM
2017,BA,2927408,Salvador,29199930,EE - COLEGIO ESTADUAL MONTEIRO LOBATO,Estadual,NA,EM
2017,BA,2927408,Salvador,29200024,EE - COLEGIO ESTADUAL RAYMUNDO DE ALMEIDA GOUVEIA,Estadual,NA,EM
2017,BA,2927408,Salvador,29200075,EE - COLEGIO ESTADUAL SARA VIOLETA DE MELLO KERTESZ,Estadual,NA,EM
2017,BA,2927408,Salvador,29336473,EE - COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA,Estadual,2.6,EM
2017,BA,2927408,Salvador,29336627,EE - COLEGIO ESTADUAL DAVID MENDES PEREIRA,Estadual,NA,EM
2017,BA,2927408,Salvador,29336708,EE - COLEGIO ESTADUAL EDUARDO BAHIANA,Estadual,3.4,EM
2017,BA,2927408,Salvador,29343160,EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS,Estadual,NA,EM
2017,BA,2927408,Salvador,29343410,COLEGIO ACADEMICO III,Privada,NA,EM
2017,BA,2927408,Salvador,29357829,EE - COLEGIO ESTADUAL DALVA MATOS - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29357861,EE - COLEGIO ESTADUAL THALES DE AZEVEDO,Estadual,NA,EM
2017,BA,2927408,Salvador,29357896,EE - COLEGIO ESTADUAL CPM LUIZ TARQUINIO,Estadual,4.2,EM
2017,BA,2927408,Salvador,29360960,EE - COLEGIO ESTADUAL RAYMUNDO MATTA,Estadual,NA,EM
2017,BA,2927408,Salvador,29382017,EE - COLEGIO ESTADUAL OLIVEIRA BRITO - TEMPO INTEGRAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29386535,EE - COLEGIO ESTADUAL LINDENBERGUE CARDOSO,Estadual,NA,EM
2017,BA,2927408,Salvador,29386543,EE - COLEGIO ESTADUAL JOSE AUGUSTO TOURINHO DANTAS,Estadual,NA,EM
2017,BA,2927408,Salvador,29392861,EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES,Estadual,NA,EM
2017,BA,2927408,Salvador,29393140,COLEGIO ADVENTISTA DA LIBERDADE,Privada,4.7,EM
2017,BA,2927408,Salvador,29404240,EE - COLEGIO ESTADUAL PROFESSORA MARIA ODETTE PITHON RAYNAL,Estadual,NA,EM
2017,BA,2927408,Salvador,29404266,EE - COLEGIO ESTADUAL SETE DE SETEMBRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29404274,EE - COLEGIO ESTADUAL PROFESSORA NOEMIA REGO,Estadual,NA,EM
2017,BA,2927408,Salvador,29404282,EE - COLEGIO ESTADUAL DE PRAIA GRANDE,Estadual,NA,EM
2017,BA,2927408,Salvador,29404290,EE - COLEGIO ESTADUAL PROFESSOR JOSE BARRETO DE ARAUJO BASTOS,Estadual,NA,EM
2017,BA,2927408,Salvador,29404304,EE - COLEGIO ESTADUAL FILADELFIA,Estadual,NA,EM
2017,BA,2927408,Salvador,29404320,EE - COLEGIO ESTADUAL PROFESSOR FELIPE BUSQUET ANGLADA,Estadual,NA,EM
2017,BA,2927408,Salvador,29404339,EE - COLEGIO ESTADUAL PROFESSORA MARIA DE LOURDES PARADA FRANCH,Estadual,NA,EM
2017,BA,2927408,Salvador,29404371,EE - COLEGIO ESTADUAL PROFESSOR ARISTIDES DE SOUZA OLIVEIRA,Estadual,2.4,EM
2017,BA,2927408,Salvador,29404762,EE - COLEGIO ESTADUAL 15 DE NOVEMBRO,Estadual,NA,EM
2017,BA,2927408,Salvador,29404991,EE - COLEGIO ESTADUAL 29 DE MARCO,Estadual,NA,EM
2017,BA,2927408,Salvador,29411491,EE - COLEGIO ESTADUAL PROFESSORA MARIA BERNADETE BRANDAO,Estadual,NA,EM
2017,BA,2927408,Salvador,29414903,EE - COLEGIO ESTADUAL DE PLATAFORMA,Estadual,NA,EM
2017,BA,2927408,Salvador,29422256,VITORIA-REGIA CENTRO EDUCACIONAL,Privada,6,EM
2017,BA,2927408,Salvador,29422272,CENTRO EDUCACIONAL VILLA LOBOS,Privada,6.8,EM
2017,BA,2927408,Salvador,29427347,COLEGIO ADVENTISTA DE CASTELO BRANCO,Privada,5.1,EM
2017,BA,2927408,Salvador,29427428,EE - COLEGIO ESTADUAL DE PAU DA LIMA,Estadual,NA,EM
2017,BA,2927408,Salvador,29428181,EE - COLEGIO ESTADUAL LANDULFO ALVES,Estadual,NA,EM
2017,BA,2927408,Salvador,29436877,EE - COLEGIO ESTADUAL SATELITE,Estadual,3.7,EM
2017,BA,2927408,Salvador,29437377,EE - COLEGIO DA POLICIA MILITAR - UNIDADE II CPM LOBATO,Estadual,NA,EM
2017,BA,2927408,Salvador,29437598,EE - COLEGIO ESTADUAL SAO DANIEL COMBONI,Estadual,NA,EM
2017,BA,2927408,Salvador,29438934,EE - COLEGIO ESTADUAL MESTRE PAULO DOS ANJOS,Estadual,2.8,EM
2017,BA,2927408,Salvador,29441676,COLEGIO AUGUSTO COMTE,Privada,4.5,EM
2017,BA,2927408,Salvador,29444667,EE - COLEGIO ESTADUAL ANA CRISTINA PRAZERES MATA PIRES,Estadual,NA,EM
2017,BA,2927408,Salvador,29446767,ESCOLA BAHIANA DE CIENCIA E TECNOLOGIA,Privada,5,EM
2017,BA,2927408,Salvador,29447151,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM MUSICA,Estadual,NA,EM
2017,BA,2927408,Salvador,29449723,COLEGIO YOLANDA ROCHA,Privada,5.5,EM
2017,BA,2927408,Salvador,29459230,DP - TREINAMENTO E SERVICOS EDUCACIONAIS EIRELI,Privada,6.2,EM
